UUID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Bezugseinheit,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,Modul,GWPtotal,GWPbiogenic,GWPfossil
689a375c-778e-40eb-bf9e-6448fefa6e94,Cosmofin/Monarplan,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200173-IBB1-DE,1,qm,1.9,1266.7,0.0015,,,1.9,,C1,0.0,0.0,0.0
689a375c-778e-40eb-bf9e-6448fefa6e94,Cosmofin/Monarplan,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200173-IBB1-DE,1,qm,1.9,1266.7,0.0015,,,1.9,,C2,0.00453,1.82e-06,0.00451
689a375c-778e-40eb-bf9e-6448fefa6e94,Cosmofin/Monarplan,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200173-IBB1-DE,1,qm,1.9,1266.7,0.0015,,,1.9,,C3,4.93,-0.00215,4.93
689a375c-778e-40eb-bf9e-6448fefa6e94,Cosmofin/Monarplan,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200173-IBB1-DE,1,qm,1.9,1266.7,0.0015,,,1.9,,C4,0.0,0.0,0.0
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A1-A3,9.1,-0.0199,9.05
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A4,0.0297,-0.000179,0.0294
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A5,0.2,-3.63e-06,0.2
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C1,0.00224,-1.58e-07,0.00224
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C2,0.0148,-8.94e-05,0.0147
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C3,7.73,0.000347,7.73
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C4,0.0,0.0,0.0
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,A1-A3,5.6342,-0.029991,5.5937
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,A4,0.0237,-0.000143,0.0235
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,A5,0.16,-2.91e-06,0.16
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C1,0.00179,-1.26e-07,0.00179
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C2,0.0119,-7.15e-05,0.0118
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C3,6.18,0.000277,6.18
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C4,0.0,0.0,0.0
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,A1-A3,5.6342,-0.029991,5.5937
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,A4,0.0237,-0.000143,0.0235
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,A5,0.16,-2.91e-06,0.16
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C1,0.00179,-1.26e-07,0.00179
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C2,0.0119,-7.15e-05,0.0118
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C3,6.18,0.000277,6.18
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0,0.08,,,2.8,,C4,0.0,0.0,0.0
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A1-A3,7.466,-0.232063,7.615
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A4,0.0298,-0.00018,0.0296
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A5,0.2,-3.63e-06,0.2
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C1,0.00225,-1.59e-07,0.00225
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C2,0.0149,-8.99e-05,0.0148
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C3,7.73,0.000347,7.73
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C4,0.0,0.0,0.0
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,A1-A3,10.558,0.04546,10.436
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,A4,0.0985,-0.000594,0.0976
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,A5,0.2,-3.63e-06,0.2
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,C1,0.00744,-5.24e-07,0.00744
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,C2,0.0493,-0.000297,0.0488
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,C3,25.6,0.00115,25.6
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1,0.125,,,,,C4,0.0,0.0,0.0
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,A1-A3,5.6342,-0.029991,5.5937
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,A4,0.0237,-0.000143,0.0235
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,A5,0.16,-2.91e-06,0.16
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,C1,0.00179,-1.26e-07,0.00179
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,C2,0.0119,-7.15e-05,0.0118
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,C3,6.18,0.000277,6.18
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0,0.08,,,,,C4,0.0,0.0,0.0
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,A1-A3,8.753,-0.22758,8.901
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,A4,0.0351,-0.000211,0.0347
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,A5,0.2,-3.63e-06,0.2
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,C1,0.00264,-1.86e-07,0.00264
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,C2,0.0175,-0.000106,0.0174
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,C3,8.29,0.000857,8.29
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1,0.12,,,,,C4,0.0,0.0,0.0
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A1-A3,7.168,-0.0194,7.116
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A4,0.02966,-0.0001788,0.02939
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A5,0.2,-3.632e-06,0.2
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C1,0.002238,-1.577e-07,0.002238
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C2,0.01483,-8.94e-05,0.0147
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C3,7.73,0.0003465,7.729
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C4,0.0,0.0,0.0
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A1-A3,7.466,-0.232063,7.615
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A4,0.0298,-0.00018,0.0296
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,A5,0.2,-3.63e-06,0.2
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C1,0.00225,-1.59e-07,0.00225
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C2,0.0149,-8.99e-05,0.0148
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C3,7.73,0.000347,7.73
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0,0.1,,,,,C4,0.0,0.0,0.0
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,A1-A3,113.0,0.18,112.8
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,A4,4.15,0.00166,4.13
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,A5,0.824,-0.0039,0.83
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,C1,0.352,-0.0156,0.366
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,C2,0.942,0.000377,0.938
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,C3,-10.1,-11.5,1.44
30514538-fcb4-483b-b5d5-c108d2037536,Brick (unfilled),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210066-ICG1-DE,1,m3,,575.0,,,,575.0,,C4,0.5,-0.0429,0.541
ccee13d3-1e5b-41e2-a867-0d844ee6c1bf,Brick (filled with insulating material),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210071-ICG1-DE,1,m3,,575.0,,,,605.0,,A1-A3,146.0,0.291,145.6
ccee13d3-1e5b-41e2-a867-0d844ee6c1bf,Brick (filled with insulating material),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210071-ICG1-DE,1,m3,,575.0,,,,605.0,,A4,4.15,0.00166,4.13
ccee13d3-1e5b-41e2-a867-0d844ee6c1bf,Brick (filled with insulating material),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210071-ICG1-DE,1,m3,,575.0,,,,605.0,,A5,0.824,-0.0039,0.83
ccee13d3-1e5b-41e2-a867-0d844ee6c1bf,Brick (filled with insulating material),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210071-ICG1-DE,1,m3,,575.0,,,,605.0,,C1,0.352,-0.0156,0.366
ccee13d3-1e5b-41e2-a867-0d844ee6c1bf,Brick (filled with insulating material),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Deutschen Ziegelindustrie e.V.,EPD-BDZ-20210071-ICG1-DE,1,m3,,575.0,,,,605.0,,C2,0.942,0.000377,0.938
