UUID,Name,Category,Standard Conformity,Country Code,Declaration owner,Register Number,Reference Quantity,Reference,Area Weight (kg/m2),Density (kg/m3)
268bc86a-2d3b-41b7-bc46-b552e51722d9,Terminal 96 00,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20210209-CBA2-EN,1,pcs.,,
2cfd1b93-cb47-4ccd-934c-eee45283a12d,"Reversible Single Cylinder - ace JP, ace APAC",'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',CN,dormakaba International Holding GmbH,EPD-DOR-20210232-CBC1-EN,1,pcs.,,
2d429f70-485b-47d5-a1f7-351d52325c46,TS 92 XEA,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',SG,dormakaba International Holding GmbH,EPD-DOR-20220215-CBA1-EN,1,pcs.,,
3a29b318-f4cb-411b-b13e-8565adae20e7,Flat roof fastening systems,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RER,EJOT BAUBEFESTIGUNGEN GmbH,EPD-EJO-20210059-IBD1-DE,not available,,,
3fa36a6b-6dce-428e-b622-9a7521ee97ea,Fastening solutions for external thermal insulation composite systems,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RER,EJOT BAUBEFESTIGUNGEN GmbH,EPD-EJO-20210060-IBD1-DE,not available,,,
44a07da3-eae8-4d97-9909-747d635fb07e,TS 83,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',SG,dormakaba International Holding GmbH,EPD-DOR-20220163-CBA1-EN,1,pcs.,,
454898b5-c2d1-48a5-a812-b5e54dd859f0,BEST 1C Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',US,dormakaba International Holding GmbH,EPD-DOR-20210304-CBA8-EN,1,pcs.,,
59ff4420-4b5d-451e-a349-ebf08b2c5cc8,TS 71/TS 72,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',CN,dormakaba International Holding GmbH,EPD-DOR-20220164-CBA1-EN,1,pcs.,,
5d28c3d4-4553-4608-966a-c4ccadf8d260,ITS 915/ITS 900,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',SG,dormakaba International Holding GmbH,EPD-DOR-20220160-CBA1-EN,1,pcs.,,
5db4f6bd-ea87-400b-b4ac-6a51388fa9d4,BEST 47H Mortise Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',US,dormakaba International Holding GmbH,EPD-DOR-20220212-CBA1-EN,1,pcs.,,
6557908e-d613-452b-812f-c72c4363c83d,BEST T Deadbolt Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RNA,dormakaba International Holding GmbH,EPD-DOR-20210320-CBA1-EN,1,pcs.,,
6c46fc8d-6a74-415b-8e6b-b90af72178ac,Stainless steel screws,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,7850.0
7c9336b4-4792-4a21-8fe6-12233b9e32d1,TS 91,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',SG,dormakaba International Holding GmbH,EPD-DOR-20220162-CBA1-EN,1,pcs.,,
86610a38-3ad1-44a6-8aa4-f8c49bbca136,Ladder Pull TG138 Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RNA,dormakaba International Holding GmbH,EPD-DOR-20210203-CBC1-EN,1,pcs.,,
889e2819-01be-4aa4-b7d3-d19e01e75c02,Galvanized steel screws,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
98458824-c819-4a31-bf1f-7dec368bba0d,Remote reader 91 15,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20220214-CBA2-EN,1,pcs.,,
ac1792fd-68bb-4344-b9d8-dd33b7e48be0,TS 68/TS 69,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',CN,dormakaba International Holding GmbH,EPD-DOR-20220088-CBA8-EN,1,pcs.,,
bbb0e5c6-d9f2-4ad3-a633-671f67e7f91b,8600 and 8900 Series door closers,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20200384-CBD3-EN,1,pcs.,,
c7136b6b-c9cc-4f74-bb5a-575bb9edacc3,Terminal 97 00,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20210284-CBA1-EN,1,pcs.,,
c75af9d3-f5f1-4712-a82c-d66bf8282969,LA GARD 700,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',MX,dormakaba International Holding GmbH,EPD-DOR-20210247-CBA3-EN,1,pcs.,,
cdf23e80-b2db-40ea-985b-058ab5f3f681,TS 90 Impulse,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',SG,dormakaba International Holding GmbH,EPD-DOR-20220068-CBA7-EN,1,pcs.,,
d6c4305f-5ae1-45a9-926b-43de195e34a4,BEST 1E Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',RNA,dormakaba International Holding GmbH,EPD-DOR-20210303-CBA1-EN,1,pcs.,,
dd902c86-84dd-47b8-a45a-bab0b054bc72,BEST 45H Mortise Series,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',US,dormakaba International Holding GmbH,EPD-DOR-20210335-CBA6-EN,1,pcs.,,
